feature,importance_mean,importance_std
cat__model_Trax LS,0.0,0.0
cat__model_Suburban LT 1500,0.0,0.0
cat__model_Suburban LT,0.0,0.0
cat__model_Sprinter C2500/C3500,0.0,0.0
cat__model_Sprinter 3500,0.0,0.0
cat__model_XF,0.0,0.0
cat__model_Sportage,0.0,0.0
cat__model_Soul GL,0.0,0.0
cat__model_TERRAIN SLE-2,0.0,0.0
cat__model_Wrangler Rubicon,0.0,0.0
cat__model_Rav4 Limited,0.0,0.0
cat__model_Rav 4,0.0,0.0
cat__model_Ranger Xlt,0.0,0.0
cat__model_Prius Hybrid,0.0,0.0
cat__model_X3 3.5i X-drive Premium SUV,0.0,0.0
cat__model_X3 3.5i x-drive,0.0,0.0
cat__model_Wrangler Sahara,0.0,0.0
cat__model_Ranger XL regular cab 2D 6FT,0.0,0.0
cat__model_X3 3.5i x-drive SUV,0.0,0.0
cat__model_Ranger XL,0.0,0.0
cat__model_X1,0.0,0.0
cat__model_S5 Convertible Premium Plus Quattro Drive,0.0,0.0
cat__model_Traverse,0.0,0.0
cat__model_Transit AWD Mini T HR Campervan,0.0,0.0
cat__model_X5,0.0,0.0
cat__model_X5 3.5i X-drive Sport SUV,0.0,0.0
cat__model_Trans Am,0.0,0.0
cat__model_Wrangler YJ,0.0,0.0
cat__model_Town and country,0.0,0.0
cat__model_X7,0.0,0.0
cat__model_Tlx,0.0,0.0
cat__model_Tiguan S,0.0,0.0
cat__model_Ranger,0.0,0.0
cat__model_Rx 350 F Sport,0.0,0.0
cat__model_Savana 1500 Cargo,0.0,0.0
cat__model_Malibu LT,0.0,0.0
cat__model_MURANO SV,0.0,0.0
cat__model_ProMaster 1500,0.0,0.0
cat__model_ProMaster 2500,0.0,8.134767913360664e-13
cat__model_ML350,0.0,0.0
cat__model_Ram 2500 5.9L Cummins,0.0,0.0
cat__model_Range Rover,0.0,0.0
cat__model_MKZ,0.0,0.0
cat__model_Q5 Premium,0.0,0.0
cat__model_Q5 Prestige,0.0,0.0
cat__model_MKT Limousine,0.0,0.0
cat__model_Pacifica,0.0,0.0
cat__model_Q50,0.0,0.0
cat__model_Montero,0.0,0.0
cat__model_QX56,0.0,0.0
cat__model_Model Y,0.0,0.0
cat__model_Ram 1500 Laramie,0.0,0.0
cat__model_Ram 1500,0.0,0.0
cat__model_RX350,0.0,0.0
cat__model_RX 350,0.0,0.0
cat__model_ROGUE S,0.0,0.0
cat__model_QX60,0.0,0.0
cat__model_Mazda3,0.0,0.0
cat__model_Maxima,0.0,0.0
cat__model_Maxima SV,0.0,0.0
cat__model_Mountaineer Sport Utility,0.0,0.0
cat__model_Tiguan,0.0,0.0
cat__model_Pathfinder S,0.0,0.0
cat__model_Passat SE,0.0,0.0
cat__model_Passat,0.0,0.0
cat__model_Prius Hybrid Hatchback,0.0,0.0
cat__model_Pacifica Mini-T Campervan,0.0,0.0
cat__model_Prius Touring Hybrid Hatchback,0.0,0.0
cat__model_Promaster 2500,0.0,0.0
cat__model_Sierra 2500 HD SLE,0.0,0.0
cat__model_Sierra 1500,0.0,0.0
cat__model_Sentra SR,0.0,0.0
cat__model_Sentra,0.0,0.0
cat__model_Seltos EX,0.0,0.0
cat__model_Rx7,0.0,0.0
cat__model_Prius C Four,0.0,0.0
cat__model_SRX4,0.0,0.0
cat__model_SL500,0.0,0.0
cat__model_SILVERADO 1500 RST Z-71 4X4 CREW CAB,0.0,0.0
cat__model_XJS Roadster,0.0,0.0
cat__model_SIERRA K 8CYL,0.0,0.0
cat__model_S80 T6 Premier AWD Sedan,0.0,0.0
cat__model_S60 T5 Sport Sedan,0.0,0.0
cat__model_S60 T5 AWD Sport Sedan,0.0,0.0
cat__model_Sierra 2500hd Denali,0.0,0.0
cat__model_S430,0.0,0.0
cat__model_S4,0.0,0.0
cat__model_S-class S550,0.0,0.0
cat__model_Prius Two,0.0,0.0
cat__model_Sedan,0.0,0.0
cat__model_regal custom coupe,0.0,0.0
cat__model_ranger,0.0,0.0
cat__model_ram 3500,0.0,0.0
cat__model_qx56,0.0,0.0
cat__model_soul,0.0,0.0
cat__model_sonata GLS,0.0,0.0
cat__model_pilot ex,0.0,0.0
cat__model_pickup,0.0,0.0
cat__model_pick up,0.0,0.0
cat__model_pathfinder,0.0,0.0
cat__model_passat,0.0,0.0
cat__model_outback 3.6r limited awd,0.0,0.0
cat__model_rx350L,0.0,0.0
cat__model_rogue s,0.0,0.0
cat__make_CHEVY,0.0,0.0
cat__model_RDX,0.0,0.0
cat__model_liberty sport 4x4,0.0,0.0
cat__model_liberty sport,0.0,0.0
cat__model_quest sl,0.0,0.0
cat__model_protege,0.0,0.0
cat__model_impala SS,0.0,0.0
cat__model_impala,0.0,0.0
cat__model_accord sport,0.0,0.0
cat__model_accord ex-l,0.0,0.0
cat__model_accord,0.0,0.0
cat__model_accent se,0.0,0.0
cat__model_Z3 Roadster,0.0,0.0
cat__model_Yukon XL,0.0,0.0
cat__model_fusion titanium,0.0,0.0
cat__model_forester,0.0,0.0
cat__model_legacy,0.0,0.0
cat__model_nx 300 f sport awd suv,0.0,0.0
cat__model_escalade,0.0,0.0
cat__model_equinox lt,0.0,0.0
cat__model_equinox,0.0,0.0
cat__model_elite,0.0,0.0
cat__model_yaris ia,0.0,0.0
cat__model_xts,0.0,0.0
cat__model_xc60,0.0,0.0
cat__model_wrangler,0.0,0.0
cat__model_tsx,0.0,0.0
cat__transmission_CVT,0.0,0.0
cat__transmission_Automatic,0.0,0.0
cat__model_transit cargo van,0.0,0.0
cat__model_town &country,0.0,0.0
cat__model_town & country,0.0,0.0
cat__model_tlx,0.0,0.0
cat__model_rio,0.0,0.0
cat__model_thunderbird,0.0,0.0
cat__model_outback 2.5i premium,0.0,0.0
cat__model_taurus,0.0,0.0
cat__model_tahoe,0.0,0.0
cat__model_tacoma,0.0,0.0
cat__model_suburban lt 4x4 suv,0.0,0.0
cat__model_suburban,0.0,0.0
cat__model_soul +,0.0,0.0
cat__model_trax,0.0,0.0
cat__make_Mini,0.0,0.0
cat__model_silverado 2500,0.0,0.0
cat__model_scion xb,0.0,0.0
cat__model_santa fe,0.0,0.0
cat__model_s,0.0,0.0
cat__make_CHRYSLER,0.0,0.0
cat__model_tiguan 2.0t,0.0,0.0
cat__model_cruze lt,0.0,0.0
cat__model_corvette zr1,0.0,0.0
cat__model_altima 2.5 sl,0.0,0.0
cat__model_altima,0.0,0.0
cat__model_colorado,0.0,0.0
cat__model_cj7,0.0,0.0
cat__model_civic ex-l,0.0,0.0
cat__model_civic,0.0,0.0
cat__model_city express,0.0,0.0
cat__model_cherokee,0.0,0.0
cat__model_Y,0.0,0.0
cat__model_XV Crosstrek Limited 4D Wagon,0.0,0.0
cat__model_camry le sedan,0.0,0.0
cat__model_camry,0.0,0.0
cat__model_camaro,0.0,0.0
cat__model_land cruiser,0.0,0.0
cat__model_aveo,0.0,0.0
cat__model_avalanche 1500 ltz 4x4,0.0,0.0
cat__model_XC70,0.0,0.0
cat__model_Soul +,0.0,0.0
cat__model_Soul,0.0,0.0
cat__model_Silverado 2500 HD,0.0,0.0
cat__model_Silverado 1500 Z71 LT,0.0,0.0
cat__model_Silverado 1500 LT extended cab 4D,0.0,0.0
cat__model_Silverado,0.0,0.0
cat__model_TAHOE LT,0.0,0.0
cat__model_X3 2.8i X-drive Premium SUV,0.0,0.0
cat__model_XV Crosstrek Hybrid AWD,0.0,0.0
cat__model_XV Crosstrek,0.0,0.0
cat__model_XV CROSSTREK HYBRID,0.0,0.0
cat__model_XTS,0.0,0.0
cat__model_beetle tdi convertible,0.0,0.0
cat__model_juke SV,0.0,0.0
cat__model_jetta,0.0,0.0
cat__model_is 250,0.0,0.0
cat__model_express 2500,0.0,0.0
cat__model_escape,0.0,0.0
cat__model_gti,0.0,0.0
cat__model_grand cherokee laredo,0.0,0.0
cat__model_grand caravan sxt,0.0,0.0
cat__model_golf,0.0,0.0
cat__model_gle350,0.0,0.0
cat__model_g37,0.0,0.0
cat__model_ecosport s,0.0,0.0
cat__model_e350 super duty cutaway,0.0,0.0
cat__model_e-450,0.0,0.0
cat__model_focus,0.0,0.0
cat__model_dakota,0.0,0.0
cat__model_firebird trans am,0.0,0.0
cat__model_f-250,0.0,0.0
cat__model_f-150,0.0,0.0
cat__model_corvette,0.0,0.0
cat__model_corolla le,0.0,0.0
cat__model_Versa SV,0.0,0.0
cat__model_Versa,0.0,0.0
cat__model_Venza LE FWD SUV,0.0,0.0
cat__model_Venza,0.0,0.0
cat__model_Tundra SR5,0.0,0.0
cat__model_Tundra,0.0,5.752149554916067e-13
cat__model_charger,0.0,0.0
cat__model_camry xle sedan,0.0,0.0
cat__model_e-350 econoline,0.0,0.0
cat__model_e-250 econoline,0.0,0.0
cat__model_flex,0.0,0.0
cat__model_Cherokee Latitude 4x4,0.0,0.0
cat__model_Cherokee Latitude,0.0,0.0
cat__model_Cherokee,0.0,0.0
cat__model_Charger,0.0,0.0
cat__model_A5,0.0,0.0
cat__model_A4 Quattro,0.0,0.0
cat__model_Caprice,0.0,0.0
cat__model_Camry XLE,0.0,0.0
cat__model_Camry SE,0.0,0.0
cat__model_Camry,0.0,0.0
cat__model_Camaro IROC-Z,0.0,0.0
cat__model_Civic EX,0.0,0.0
cat__model_Chevette,0.0,0.0
cat__model_4Runner,0.0,0.0
cat__model_PACIFICA LIMITED,0.0,0.0
cat__model_328i Xdrive Sedan,0.0,0.0
cat__model_328i X-drive AWD Sedan,0.0,0.0
cat__model_328i,0.0,0.0
cat__model_325i,0.0,0.0
cat__model_300c,0.0,0.0
cat__model_300,0.0,0.0
cat__model_3 Series 330i xDrive,0.0,0.0
cat__model_3 Series 330e iPerformance,0.0,0.0
cat__model_262C Bertone,0.0,0.0
cat__model_2500 HD,0.0,0.0
cat__model_240,0.0,0.0
cat__model_22r,0.0,0.0
cat__model_1500,0.0,0.0
cat__make_volvo,0.0,0.0
cat__model_Avalon,0.0,0.0
cat__model_335i convertible,0.0,0.0
cat__model_E250 super duty,0.0,0.0
cat__model_E250,0.0,0.0
cat__model_E-class,0.0,0.0
cat__model_E-Class,0.0,0.0
cat__model_E-350 super duty,0.0,0.0
cat__model_E 350 Sport 4MATIC Wagon,0.0,0.0
cat__model_CR-V EX-L,0.0,0.0
cat__model_CR-V EX,0.0,0.0
cat__model_Defender 90,0.0,0.0
cat__model_D5500,0.0,0.0
cat__model_Cx-5,0.0,0.0
cat__model_Cruze,0.0,0.0
cat__model_Crosstrek 2.0i Premium AWD Hatchback,0.0,0.0
cat__model_E450,0.0,0.0
cat__model_E350 Sup,0.0,0.0
cat__model_Chevelle SS,0.0,0.0
cat__model_A6 Premium Plus,0.0,0.0
cat__model_A6,0.0,0.0
cat__model_Altima 2.5 SV,0.0,0.0
cat__model_Accord Ex Sedan,0.0,0.0
cat__model_Accord,0.0,0.0
cat__model_Accent,0.0,0.0
cat__model_Acadia SLT AWD SUV,0.0,0.0
cat__model_9-2X Aero,0.0,0.0
cat__model_7400,0.0,0.0
cat__model_650xi Gran Coupe,0.0,0.0
cat__model_626,0.0,0.0
cat__model_ATS Sedan,0.0,0.0
cat__model_AMG GLE 43 Studio,0.0,0.0
cat__model_ACCORD LX,0.0,0.0
cat__model_ACADIA SLT LIMITED,0.0,0.0
cat__model_A7,0.0,0.0
cat__model_500,0.0,0.0
cat__model_5 TOURING,0.0,0.0
cat__model_4runner trd off-road premium,0.0,0.0
cat__model_4runner,0.0,0.0
cat__make_Scion,0.0,0.0
cat__make_Mercury,0.0,0.0
cat__make_Mercedes-benz,0.0,0.0
cat__make_Mercedes Benz AMG,0.0,0.0
cat__make_Mercedes Benz,0.0,0.0
cat__make_Mercedes,0.0,0.0
cat__model_tc,0.0,0.0
cat__make_Maserati,0.0,0.0
cat__make_MAZDA,0.0,0.0
cat__make_Lincoln,0.0,0.0
cat__make_Kia,0.0,0.0
cat__make_toyota,0.0,5.752149554916067e-13
cat__make_Mitsubishi,0.0,0.0
cat__make_International,0.0,0.0
cat__make_Infiniti,0.0,0.0
cat__make_INFINITI,0.0,0.0
cat__make_Hyundai,0.0,8.134767913360664e-13
cat__make_Hummer,0.0,0.0
cat__model_taurus sel,0.0,0.0
cat__make_HONDA,0.0,0.0
cat__make_GMC,0.0,0.0
cat__make_Fiat,0.0,0.0
cat__make_FORD,0.0,0.0
cat__make_Buick,0.0,0.0
cat__make_BMW,0.0,5.752149554916067e-13
cat__make_ACURA,0.0,0.0
cat__make_HYANDIA,0.0,0.0
cat__make_Jeep,0.0,8.134767913360664e-13
cat__make_tesla,0.0,0.0
cat__make_pontiac,0.0,0.0
cat__make_nissna,0.0,0.0
cat__make_nissan,0.0,0.0
cat__make_mercedes-benz,0.0,0.0
cat__model_Acadia,0.0,0.0
cat__model_C300 4matic,0.0,0.0
cat__model_C300 4-matic Luxury Sedan,0.0,0.0
cat__model_C-class,0.0,0.0
cat__model_C-Class,0.0,0.0
cat__model_Bronco,0.0,0.0
cat__model_Box Truck,0.0,0.0
cat__make_lexus,0.0,0.0
cat__make_kia,0.0,0.0
cat__make_jeep,0.0,0.0
cat__model_500 Abarth,0.0,0.0
cat__make_infiniti,0.0,0.0
cat__make_hyundai,0.0,0.0
cat__make_honda,0.0,0.0
cat__model_outback 3.6,0.0,0.0
cat__make_Suzuki,0.0,0.0
cat__make_dodge,0.0,0.0
cat__make_chevrolet,0.0,5.752149554916067e-13
cat__make_cadillac,0.0,0.0
cat__make_mazda,0.0,0.0
cat__make_Saab,0.0,0.0
cat__make_SUBARU,0.0,0.0
cat__make_Pontiac,0.0,0.0
cat__make_NISSAN,0.0,0.0
cat__make_Tesla,0.0,0.0
cat__model_6,0.0,0.0
cat__make_infinity,0.0,0.0
cat__model_Forester 2.5i Premium AWD SUV,0.0,0.0
cat__model_Forester 2.5i Limited AWD,0.0,0.0
cat__model_Liberty Limited Sport,0.0,0.0
cat__model_Flex,0.0,0.0
cat__model_Fiesta S,0.0,0.0
cat__model_Fiesta,0.0,0.0
cat__model_FUSION SE,0.0,0.0
cat__model_FORESTER TOURING,0.0,0.0
cat__model_F450 Super Duty,0.0,0.0
cat__model_F150 XLT,0.0,0.0
cat__model_Journey SXT,0.0,0.0
cat__model_MKT Limo,0.0,0.0
cat__model_MDX SPORT,0.0,0.0
cat__model_M45X AWD Premium Sedan,0.0,0.0
cat__model_M240i,0.0,0.0
cat__model_CX-5,0.0,0.0
cat__model_Impala LT,0.0,0.0
cat__model_ILX,0.0,0.0
cat__model_LX 570,0.0,0.0
cat__model_LS 460,0.0,0.0
cat__model_LEGACY,0.0,0.0
cat__model_Kona,0.0,0.0
cat__model_ELECTRA,0.0,0.0
cat__model_Eos Komfort Convertible,0.0,0.0
cat__model_Enclave,0.0,0.0
cat__model_Element EX,0.0,0.0
cat__model_Elantra GLS,0.0,0.0
cat__model_El Camino,0.0,0.0
cat__model_Edge Limited AWD SUV,0.0,0.0
cat__model_GS 300,0.0,0.0
cat__model_Econoline Cargo Van e-250,0.0,0.0
cat__model_Lucerne,0.0,0.0
cat__model_Grand Cherokee Overland,0.0,0.0
cat__model_Grand Cherokee Laredo E,0.0,0.0
cat__model_Jetta,0.0,0.0
cat__model_JX35,0.0,0.0
cat__model_Impreza Sport,0.0,0.0
cat__model_Impreza Hatchback Sport Premium,0.0,0.0
cat__model_Impreza,0.0,0.0
cat__model_Outback Limited AWD Wagon,0.0,0.0
cat__model_Outback 3.6r Limited AWD,0.0,0.0
cat__model_Outback 2.5i,0.0,0.0
cat__model_Highlander XLE AWD,0.0,0.0
cat__model_Highlander,0.0,0.0
cat__model_H2,0.0,0.0
cat__model_Gti,0.0,0.0
cat__model_Grand Cherokee Overland AWD SUV,0.0,0.0
cat__model_Forte,0.0,0.0
cat__model_Mustang GT,0.0,0.0
cat__model_PROMASTER 2500,0.0,0.0
cat__model_PACIFICA TOURING L,0.0,0.0
cat__model_sonata,0.0,0.0
cat__model_PACIFICA,0.0,0.0
cat__model_Outlander,0.0,0.0
cat__model_Model S,0.0,0.0
cat__model_Model 3,0.0,0.0
cat__model_Mini T HR Campervan,0.0,0.0
cat__model_Optima,0.0,0.0
cat__model_Odyssey EX,0.0,0.0
cat__model_Nx,0.0,0.0
cat__model_F150 MODEL 7700,0.0,0.0
cat__model_Frontier SE Crew Cab,0.0,0.0
cat__model_Frontier,0.0,0.0
cat__model_Mustang V6,0.0,0.0
cat__model_Compass,0.0,0.0
cat__model_Civic Hybrid,0.0,0.0
cat__model_Crosstrek,0.0,0.0
cat__model_Crossfire,0.0,0.0
cat__model_F-550 Super Duty,0.0,0.0
cat__model_F-350 Super Duty Quad Cab XL Utility,0.0,0.0
cat__model_F-350 Super Duty,0.0,0.0
cat__model_F-350,0.0,0.0
cat__model_F-250 Super Duty,0.0,0.0
cat__model_F 150,0.0,0.0
cat__model_Express 3500,0.0,0.0
cat__model_Express 2500 Cargo,0.0,0.0
cat__model_Express 2500,0.0,0.0
cat__model_Explorer Limited 4WD SUV,0.0,0.0
cat__model_Explorer,0.0,0.0
cat__model_Econoline Cargo Van E-250,0.0,0.0
cat__model_Equinox L,0.0,0.0
cat__model_CTS,0.0,0.0
cat__model_CRZ-EX,0.0,0.0
cat__model_CRV,0.0,0.0
cat__model_CROSSTREK,0.0,0.0
cat__model_CR-V LX,0.0,0.0
cat__model_Challenger,0.0,0.0
cat__model_Celica GT,0.0,0.0
cat__model_Carry,0.0,0.0
cat__model_CR-V,0.0,0.0
cat__model_COBALT,0.0,0.0
cat__model_CLS 500,0.0,0.0
cat__model_CLA,0.0,0.0
cat__model_Camaro,0.0,0.0
cat__model_CX-5 Grand Touring,0.0,0.0
cat__model_Escape XLT,0.0,0.0
cat__model_EXPRESS 1500,0.0,0.0
cat__model_EX37 Journey 4D SUV AWD,0.0,0.0
cat__model_EX37 Journey,0.0,0.0
cat__model_EX35,0.0,0.0
cat__model_ES350,0.0,0.0
cat__model_Fusion Hybrid,0.0,0.0
cat__model_Grand Cherokee L,0.0,8.134767913360664e-13
cat__model_Grand Cherokee,0.0,0.0
cat__model_Grand Caravan SXT,0.0,0.0
cat__model_Golf Sportwagen TSI SE Wagon,0.0,0.0
cat__model_Golf GTI Autobahn,0.0,0.0
cat__model_Glc,0.0,0.0
cat__model_Focus,0.0,0.0
cat__model_GLK350,0.0,0.0
cat__model_GLK-Class,0.0,0.0
cat__model_Cooper Countryman S Hatchback,0.0,0.0
cat__model_GLE 350,0.0,0.0
cat__model_GLA 250,0.0,0.0
cat__model_GL 450 4MATIC,0.0,0.0
cat__model_G 63 AMG,0.0,0.0
cat__model_Coupe Deluxe,0.0,0.0
cat__model_Country Squire Wagon,0.0,0.0
cat__model_Corvette,0.0,0.0
cat__model_Corolla Special Edition,0.0,0.0
cat__model_Corolla S 4Dr,0.0,0.0
cat__model_Corolla LE,0.0,0.0
cat__model_Durango,0.0,0.0
cat__model_Discovery,0.0,0.0
cat__model_Corolla,0.0,8.134767913360664e-13
cat__model_Cooper S,0.0,0.0
cat__model_Cooper Hatchback,0.0,0.0
cat__model_GLE 43 Studio Coupe,0.0,0.0
cat__make_Chevy,-1.8189894035458566e-13,8.911191772433734e-13
cat__make_Nissan,-1.8189894035458566e-13,1.8550124927397647e-12
cat__model_Grand Cherokee Laredo,-1.8189894035458566e-13,6.80603513824088e-13
cat__model_Civic Sedan,-1.8189894035458566e-13,6.80603513824088e-13
cat__model_Jetta Sedan,-1.8189894035458566e-13,6.80603513824088e-13
cat__model_Accord LX,-3.637978807091713e-13,7.275957614183425e-13
cat__model_Altima,-3.637978807091713e-13,7.275957614183425e-13
cat__model_Civic LX,-3.637978807091713e-13,1.3612070276481758e-12
cat__model_Sonata,-3.637978807091713e-13,7.275957614183425e-13
cat__model_CAMRY LE,-3.637978807091713e-13,4.455595886216867e-13
cat__make_JEEP,-5.456968210637569e-13,7.275957614183427e-13
cat__model_malibu,-5.456968210637569e-13,1.361207027648176e-12
cat__make_chrysler,-5.456968210637569e-13,4.455595886216867e-13
cat__make_Cadillac,-5.456968210637569e-13,4.455595886216867e-13
cat__make_Volkswagen,-5.456968210637569e-13,1.361207027648176e-12
cat__model_A3,-5.456968210637569e-13,4.455595886216867e-13
cat__model_WRANGLER SPORT,-5.456968210637569e-13,7.275957614183427e-13
cat__model_silverado 1500,-5.456968210637569e-13,4.455595886216867e-13
cat__make_chevy,-7.275957614183426e-13,1.2065810698387942e-12
cat__model_Q5,-7.275957614183426e-13,3.637978807091713e-13
cat__model_tiguan,-9.094947017729282e-13,9.094947017729282e-12
cat__make_volkswagen,-9.094947017729282e-13,9.094947017729282e-12
cat__make_ford,-9.094947017729282e-13,0.0
cat__model_focus se,-9.094947017729282e-13,0.0
cat__model_ATS-4 AWD Sport Sedan,-9.094947017729282e-13,0.0
cat__model_Murano,-9.094947017729282e-13,9.963015281849331e-13
cat__model_Sienna,-9.094947017729282e-13,0.0
cat__model_Equinox,-9.094947017729282e-13,1.1504299109832134e-12
cat__model_5 Series,-1.2732925824820995e-12,3.0761902099198344e-12
cat__make_TOYOTA,-1.4551915228366853e-12,1.4777539772032397e-12
cat__model_Mustang,-1.4551915228366853e-12,2.910383045673371e-12
cat__model_Silverado 1500,-1.8189894035458565e-12,1.1504299109832134e-12
cat__make_Toyota,-2.0008883439004423e-12,1.33667876586506e-12
cat__recent_repairs_minor,-2.3646862246096135e-12,4.171795786962217e-12
cat__condition_good,-2.9103830456733705e-12,6.098363742872683e-12
cat__seller_urgency_medium,-4.365574568510055e-12,1.0606439709309234e-12
cat__make_RAM,-2.2737367544323206e-11,0.0
