feature,importance_mean,importance_std
cat__model_g37,0.0,0.0
cat__model_accord sport,0.0,0.0
cat__model_altima,0.0,0.0
cat__model_altima 2.5 sl,0.0,0.0
cat__model_Y,0.0,0.0
cat__model_4Runner,0.0,0.0
cat__model_A4 Quattro,0.0,0.0
cat__model_A5,0.0,0.0
cat__model_A6,0.0,0.0
cat__model_A6 45 TFSI Premium,0.0,0.0
cat__model_500 Abarth,0.0,0.0
cat__model_528i x-drive Premium Sedan,0.0,0.0
cat__model_6,0.0,0.0
cat__model_city express,0.0,0.0
cat__model_AMG GLE 43 Studio,0.0,0.0
cat__model_ATS Sedan,0.0,0.0
cat__model_ATS-4 AWD Sport Sedan,0.0,0.0
cat__model_AWD Campervan,0.0,0.0
cat__model_9-2X Aero,0.0,0.0
cat__model_9-3 convertible,0.0,0.0
cat__model_A3,0.0,0.0
cat__make_mazda,0.0,0.0
cat__model_ACCORD LX,0.0,0.0
cat__model_328i X-drive AWD Sedan,0.0,0.0
cat__model_328i Xdrive Sedan,0.0,0.0
cat__model_1500,0.0,0.0
cat__model_1800 cab chassis,0.0,0.0
cat__make_Mitsubishi,0.0,0.0
cat__make_NISSAN,0.0,0.0
cat__make_RAM,0.0,0.0
cat__make_Ram,0.0,0.0
cat__model_3500,0.0,0.0
cat__model_3 Series 330i xDrive,0.0,0.0
cat__model_3.5RL,0.0,0.0
cat__model_6 GRAND TOURING 'S',0.0,0.0
cat__model_626,0.0,0.0
cat__model_650xi Gran Coupe,0.0,0.0
cat__model_7400,0.0,0.0
cat__model_750LI xdrive,0.0,0.0
cat__model_335i convertible,0.0,0.0
cat__make_SUBARU,0.0,0.0
cat__model_Bronco,0.0,0.0
cat__model_C-Class,0.0,0.0
cat__model_C-class,0.0,0.0
cat__model_CR-V LX,0.0,0.0
cat__model_CROSSTREK,0.0,0.0
cat__model_CRV EX,0.0,0.0
cat__model_C300 4-matic Luxury Sedan,0.0,0.0
cat__model_C300 4matic,0.0,0.0
cat__make_mercedes-benz,0.0,0.0
cat__model_CHEROKEE,0.0,0.0
cat__model_CHEVELLE,0.0,0.0
cat__model_4runner trd off-road premium,0.0,0.0
cat__model_5,0.0,0.0
cat__model_5 Series,0.0,0.0
cat__model_CLS 500,0.0,0.0
cat__model_CR-V,0.0,0.0
cat__model_CR-V EX-L,0.0,0.0
cat__model_CAMRY SE,0.0,0.0
cat__make_nissan,0.0,0.0
cat__make_nissna,0.0,0.0
cat__make_pontiac,0.0,0.0
cat__model_A6 Premium Plus,0.0,0.0
cat__model_A7,0.0,0.0
cat__model_ACADIA SLT LIMITED,0.0,0.0
cat__model_C/K Pickup,0.0,0.0
cat__model_Acadia,0.0,0.0
cat__model_Box Truck,0.0,0.0
cat__model_Accent,0.0,0.0
cat__model_Accord Ex Sedan,0.0,0.0
cat__model_Accord LX,0.0,0.0
cat__model_Altima,0.0,0.0
cat__model_Altima 2.5 SV,0.0,0.0
cat__model_CLA,0.0,0.0
cat__model_Avalon,0.0,0.0
cat__model_Avalon Hybrid,0.0,0.0
cat__model_Bel Air,0.0,0.0
cat__model_Acadia SLT AWD SUV,0.0,0.0
cat__make_Mini-T,0.0,0.0
cat__make_Kia,0.0,0.0
cat__model_sonata GLS,0.0,0.0
cat__model_soul,0.0,0.0
cat__model_soul +,0.0,0.0
cat__model_stepvan,0.0,0.0
cat__model_suburban,0.0,0.0
cat__model_suburban lt 4x4 suv,0.0,0.0
cat__model_328i,0.0,0.0
cat__make_Mercedes Benz,0.0,0.0
cat__make_buick,0.0,0.0
cat__make_cadillac,0.0,0.0
cat__make_Scion,0.0,0.0
cat__make_Subaru,0.0,0.0
cat__make_Suzuki,0.0,0.0
cat__make_Tesla,0.0,0.0
cat__make_VW,0.0,0.0
cat__model_tacoma,0.0,0.0
cat__model_civic,0.0,0.0
cat__make_International,0.0,0.0
cat__make_Jaguar,0.0,1.1504299109832134e-12
cat__make_FORD,0.0,0.0
cat__make_Freightliner,0.0,0.0
cat__make_HYANDIA,0.0,0.0
cat__make_Land Rover,0.0,0.0
cat__make_MAZDA,0.0,0.0
cat__make_Mini,0.0,1.1504299109832134e-12
cat__make_Mazda,0.0,0.0
cat__make_Hummer,0.0,0.0
cat__make_INFINITI,0.0,0.0
cat__make_Infiniti,0.0,0.0
cat__make_Mercedes Benz AMG,0.0,0.0
cat__make_Mercedes-benz,0.0,0.0
cat__make_Mercedez-Benz,0.0,0.0
cat__make_Mercury,0.0,0.0
cat__make_Maserati,0.0,0.0
cat__make_subaru,0.0,0.0
cat__make_utilimaster,0.0,0.0
cat__make_volvo,0.0,0.0
cat__make_jeep,0.0,0.0
cat__make_kia,0.0,0.0
cat__make_lexus,0.0,0.0
cat__model_22r,0.0,0.0
cat__model_240,0.0,0.0
cat__make_hyundai,0.0,0.0
cat__model_262C Bertone,0.0,0.0
cat__model_3,0.0,0.0
cat__model_3 Series 330e iPerformance,0.0,0.0
cat__make_ram,0.0,0.0
cat__make_saab,0.0,0.0
cat__model_300,0.0,0.0
cat__model_300c,0.0,0.0
cat__model_325i,0.0,0.0
cat__model_2500 HD,0.0,0.0
cat__make_hyundia,0.0,0.0
cat__make_infiniti,0.0,0.0
cat__make_Volvo,0.0,0.0
cat__make_audi,0.0,0.0
cat__make_bmw,0.0,0.0
cat__model_passat,0.0,0.0
cat__model_pathfinder,0.0,0.0
cat__model_patriot,0.0,0.0
cat__model_park avenue ultra,0.0,0.0
cat__make_chrysler,0.0,0.0
cat__make_dodge,0.0,0.0
cat__model_pt cruiser,0.0,0.0
cat__model_q5 3.0t premium plus,0.0,0.0
cat__model_quest sl,0.0,0.0
cat__model_ram 3500,0.0,0.0
cat__model_ranger,0.0,0.0
cat__model_outback 3.6,0.0,0.0
cat__model_outback 3.6r limited awd,0.0,0.0
cat__model_pickup,0.0,0.0
cat__model_Liberty Limited Sport,0.0,0.0
cat__model_Lucerne,0.0,0.0
cat__model_M2,0.0,0.0
cat__model_M240i,0.0,0.0
cat__model_M45X AWD Premium Sedan,0.0,0.0
cat__model_MDX,0.0,0.0
cat__model_FORESTER TOURING,0.0,0.0
cat__model_FUSION SE,0.0,0.0
cat__model_CTS,0.0,0.0
cat__model_Flex,0.0,0.0
cat__model_Focus,0.0,0.0
cat__model_Forester,0.0,0.0
cat__model_Forester 2.5i Limited,0.0,0.0
cat__model_Forester 2.5i Limited AWD,0.0,0.0
cat__model_Forester 2.5i Premium AWD SUV,0.0,0.0
cat__model_Forte,0.0,0.0
cat__model_Frontier SE Crew Cab,0.0,0.0
cat__model_Fiesta,0.0,0.0
cat__model_F-150 Roush Raptor,0.0,0.0
cat__model_F-250 Super Duty,0.0,0.0
cat__model_F-350,0.0,0.0
cat__model_Enclave,0.0,0.0
cat__model_Equinox,0.0,0.0
cat__model_Equinox L,0.0,0.0
cat__model_Escape,0.0,0.0
cat__model_Escape XLT,0.0,0.0
cat__model_Legacy,0.0,0.0
cat__model_F150 XLT,0.0,0.0
cat__model_F250,0.0,0.0
cat__model_F450 Super Duty,0.0,0.0
cat__model_Express 2500,0.0,0.0
cat__model_Express 2500 Cargo,0.0,0.0
cat__model_Express 3500,0.0,0.0
cat__model_F 150,0.0,0.0
cat__model_LX 570,0.0,0.0
cat__model_F150 MODEL 7700,0.0,0.0
cat__model_Grand Cherokee Overland AWD SUV,0.0,0.0
cat__model_Gti,0.0,0.0
cat__model_H2,0.0,0.0
cat__model_Highlander,0.0,0.0
cat__model_Highlander XLE AWD,0.0,0.0
cat__model_ILX,0.0,0.0
cat__model_IMPALA SS,0.0,0.0
cat__model_Impala,0.0,0.0
cat__model_Fusion,0.0,0.0
cat__model_Impreza,0.0,0.0
cat__model_Impreza Hatchback Sport Premium,0.0,0.0
cat__model_Impreza Sport,0.0,0.0
cat__model_JETTA SE,0.0,0.0
cat__model_JX35,0.0,0.0
cat__model_Jetta,0.0,0.0
cat__model_Jetta Sedan,0.0,0.0
cat__model_Journey SXT,0.0,0.0
cat__model_Impala LT,0.0,0.0
cat__model_Fusion Hybrid,0.0,0.0
cat__model_G 63 AMG,0.0,0.0
cat__model_GL 450 4MATIC,0.0,0.0
cat__model_GLA 250,0.0,0.0
cat__model_GLE 350,0.0,0.0
cat__model_GLE 43 Studio Coupe,0.0,0.0
cat__model_GLK-Class,0.0,0.0
cat__model_GLK350,0.0,0.0
cat__model_Grand Cherokee Overland,0.0,0.0
cat__model_Glc,0.0,0.0
cat__model_Nx,0.0,0.0
cat__model_Odyssey EX,0.0,0.0
cat__model_Optima,0.0,0.0
cat__model_Outback 2.5i,0.0,0.0
cat__model_Outback 3.6r Limited AWD,0.0,0.0
cat__model_Outback Limited AWD Wagon,0.0,0.0
cat__model_Outlander,0.0,0.0
cat__model_Grand Cherokee Laredo E,0.0,0.0
cat__model_GS 300,0.0,0.0
cat__model_Civic Hybrid,0.0,0.0
cat__model_Camry SE,0.0,0.0
cat__model_Civic Sedan,0.0,0.0
cat__model_Compass,0.0,0.0
cat__model_Cooper Countryman S Hatchback,0.0,0.0
cat__model_Cooper Hatchback,0.0,0.0
cat__model_Cooper S,0.0,0.0
cat__model_Corolla,0.0,0.0
cat__model_Elantra GLS,0.0,0.0
cat__model_Cherokee,0.0,0.0
cat__model_Coupe Deluxe,0.0,0.0
cat__model_Crossfire,0.0,0.0
cat__model_Crosstrek,0.0,0.0
cat__model_Crosstrek 2.0i Premium AWD Hatchback,0.0,0.0
cat__model_F-350 Super Duty Quad Cab XL Utility,0.0,0.0
cat__model_F-550 Super Duty,0.0,0.0
cat__model_Dakota,0.0,0.0
cat__model_Corolla LE,0.0,0.0
cat__model_CTS Premium,0.0,0.0
cat__model_CX-5,0.0,0.0
cat__model_CX-5 Grand Touring,0.0,0.0
cat__model_Camaro IROC-Z,0.0,0.0
cat__model_ELECTRA,0.0,0.0
cat__model_ES350,0.0,0.0
cat__model_Camry XLE,0.0,0.0
cat__model_Can-Am,0.0,0.0
cat__model_Civic,0.0,0.0
cat__model_Carry,0.0,0.0
cat__model_Celica GT,0.0,0.0
cat__model_Challenger,0.0,0.0
cat__model_CRZ-EX,0.0,0.0
cat__model_Cherokee Latitude,0.0,0.0
cat__model_Cherokee Latitude 4x4,0.0,0.0
cat__model_Cherokee Trailhawk,0.0,0.0
cat__model_Chevette,0.0,0.0
cat__model_Caprice,0.0,0.0
cat__model_E-350 super duty,0.0,0.0
cat__model_E-Class,0.0,0.0
cat__model_E-class,0.0,0.0
cat__model_Element EX,0.0,0.0
cat__model_Golf GTI Autobahn,0.0,0.0
cat__model_Golf Sportwagen TSI SE Wagon,0.0,0.0
cat__model_Grand Caravan,0.0,0.0
cat__model_Grand Caravan SXT,0.0,0.0
cat__model_Defender 90,0.0,0.0
cat__model_Grand Cherokee L,0.0,0.0
cat__model_Grand Cherokee Laredo,0.0,0.0
cat__model_Explorer,0.0,0.0
cat__model_Explorer Limited 4WD SUV,0.0,0.0
cat__model_Edge,0.0,0.0
cat__model_Edge Limited AWD SUV,0.0,0.0
cat__model_El Camino,0.0,0.0
cat__model_El Camino SS,0.0,0.0
cat__model_Grand Cherokee Altitude,0.0,0.0
cat__model_Discovery,0.0,0.0
cat__model_Durango,0.0,0.0
cat__model_E 350 Sport 4MATIC Wagon,0.0,0.0
cat__model_Corolla S 4Dr,0.0,0.0
cat__model_Corolla Special Edition,0.0,0.0
cat__model_Corvette,0.0,0.0
cat__model_E250,0.0,0.0
cat__model_E250 super duty,0.0,0.0
cat__model_Econoline Cargo Van E-250,0.0,0.0
cat__model_E350 Sup,0.0,0.0
cat__model_E450,0.0,0.0
cat__model_Cruze,0.0,0.0
cat__model_Cx-5,0.0,0.0
cat__model_D5500,0.0,0.0
cat__model_EX35,0.0,0.0
cat__model_EX37 Journey,0.0,0.0
cat__model_EX37 Journey 4D SUV AWD,0.0,0.0
cat__model_EXPRESS 1500,0.0,0.0
cat__model_E350 4MATIC Wagon,0.0,0.0
cat__model_MK V Drophead coupe,-3.637978807091713e-13,7.275957614183427e-13
cat__model_Rogue,-3.637978807091713e-13,7.275957614183427e-13
cat__model_Trans Am,-3.637978807091713e-13,7.275957614183426e-13
cat__model_XV CrossTrek,-3.637978807091713e-13,7.275957614183427e-13
cat__make_Mercedes,-3.637978807091713e-13,7.275957614183426e-13
cat__model_Super Duty F-350 SRW,-3.637978807091713e-13,7.275957614183427e-13
cat__make_TOYOTA,-3.637978807091713e-13,7.275957614183427e-13
cat__make_Chevy,-3.637978807091713e-13,7.275957614183427e-13
cat__model_CAMRY LE,-3.637978807091713e-13,7.275957614183427e-13
cat__model_Accord,-3.637978807091713e-13,7.275957614183427e-13
cat__model_Civic LX,-3.637978807091713e-13,7.275957614183426e-13
cat__model_Eos Komfort Convertible,-3.637978807091713e-13,7.275957614183427e-13
cat__make_Dodge,-3.637978807091713e-13,7.275957614183426e-13
cat__make_Pontiac,-3.637978807091713e-13,7.275957614183426e-13
cat__model_ML350,-3.637978807091713e-13,7.275957614183426e-13
cat__model_Model Y,-7.275957614183426e-13,8.911191772433734e-13
cat__make_tesla,-7.275957614183426e-13,8.911191772433734e-13
cat__model_pick up,-1.0913936421275138e-12,8.911191772433734e-13
cat__model_Tundra,-1.2732925824820995e-12,2.546585164964199e-12
cat__model_Country Squire Wagon,-1.2732925824820995e-12,2.546585164964199e-12
cat__model_CIVIC LX,-1.2732925824820995e-12,2.546585164964199e-12
cat__model_Camry,-1.8189894035458565e-12,0.0
cat__model_Ranger,-1.8189894035458565e-12,0.0
cat__model_Sedan,-2.1827872842550277e-12,7.275957614183426e-13
cat__condition_fair,-2.1827872842550277e-12,3.6651620902575606e-12
cat__model_500,-2.546585164964199e-12,8.911191772433733e-13
cat__make_Fiat,-2.546585164964199e-12,8.911191772433733e-13
cat__make_Toyota,-3.092281986027956e-12,3.527151316969196e-12
cat__recent_repairs_minor,-9.458744898438454e-12,1.1928549177598746e-10
cat__make_Nissan,-1.2005330063402652e-11,6.071829133732555e-11
cat__model_Silverado 1500,-1.3096723705530167e-11,2.984805867965474e-11
cat__model_Vue,-1.4733814168721437e-11,2.9467628337442874e-11
